,date,price,volume
515,2016-06-06,728.289978,6742500
516,2016-06-13,701.119995,10021800
517,2016-06-20,684.909973,12148300
518,2016-06-27,672.659973,10637500
519,2016-07-04,699.000000,5423100
520,2016-07-11,718.869995,6473800
521,2016-07-18,736.510010,6580900
522,2016-07-25,752.750000,12635200
523,2016-08-01,785.039978,9369700
524,2016-08-08,801.690002,5927100
525,2016-08-15,796.299988,5039200
526,2016-08-22,787.229980,5505500
527,2016-08-29,786.330017,5665900
528,2016-09-05,788.049988,6200100
529,2016-09-12,783.500000,8652600
530,2016-09-19,793.559998,6718200
531,2016-09-26,800.450012,7320500
532,2016-10-03,796.229980,6224700
533,2016-10-10,798.619995,6606500
534,2016-10-17,803.830017,7855500
535,2016-10-24,814.609985,12461600
536,2016-10-31,771.000000,11095100
537,2016-11-07,765.539978,16362400
538,2016-11-14,743.590027,11770600
539,2016-11-21,772.650024,4951500
540,2016-11-28,753.359985,11002400
541,2016-12-05,766.969971,8969000
542,2016-12-12,804.530029,9925100
543,2016-12-19,804.500000,5892200
544,2016-12-26,789.619995,4984100
545,2017-01-02,796.890015,6831900
546,2017-01-09,821.010010,6571400
547,2017-01-16,823.200012,4845300
548,2017-01-23,828.700012,13047000
549,2017-01-30,812.049988,11005400
550,2017-02-06,814.289978,6929000
551,2017-02-13,835.830017,6482500
552,2017-02-20,842.500000,5217600
553,2017-02-27,841.440002,6468000
554,2017-03-06,841.169983,5799700
555,2017-03-13,860.130005,6534000
556,2017-03-20,829.099976,10840300
557,2017-03-27,824.299988,7301500
558,2017-04-03,837.299988,7818300
559,2017-04-10,834.599976,4230000
560,2017-04-17,841.030029,5427300
561,2017-04-24,866.109985,11246000
562,2017-05-01,920.799988,9457000
563,2017-05-08,947.400024,6956600
564,2017-05-15,940.059998,8049100
565,2017-05-22,956.559998,7656300
566,2017-05-29,981.289978,6282200
567,2017-06-05,953.369995,9640900
568,2017-06-12,936.799988,12699800
569,2017-06-19,968.200012,6501200
570,2017-06-26,929.599976,12201500
571,2017-07-03,915.309998,7467100
572,2017-07-10,941.950012,7119000
573,2017-07-17,970.799988,7367600
574,2017-07-24,937.059998,17671400
575,2017-07-31,932.520020,8104000
576,2017-08-07,921.219971,8675900
577,2017-08-14,923.450012,6635500
578,2017-08-21,918.599976,6692700
579,2017-08-28,919.309998,6064500
580,2017-09-04,932.679993,4965400
581,2017-09-11,931.250000,7139300
582,2017-09-18,925.400024,7165900
583,2017-09-25,924.510010,9312700
584,2017-10-02,961.950012,7014100
585,2017-10-09,981.109985,7132200
586,2017-10-16,997.299988,6684000
587,2017-10-23,977.080017,12167000
588,2017-10-30,1022.330017,8742800
589,2017-11-06,1035.849976,6200400
590,2017-11-13,1029.329956,5420600
591,2017-11-20,1032.680054,3538100
592,2017-11-27,1016.900024,10528700
593,2017-12-04,1002.320007,8426100
594,2017-12-11,1044.119995,8976900
595,2017-12-18,1067.640015,6439900
596,2017-12-25,1052.699951,4209500
597,2018-01-01,1053.020020,5969300
598,2018-01-08,1103.979980,6659800
599,2018-01-15,1123.489990,6117100
600,2018-01-22,1141.819946,8898500
601,2018-01-29,1111.170044,14810500
602,2018-02-05,997.000000,18863700
603,2018-02-12,1045.489990,10323700
604,2018-02-19,1090.000000,6427100
605,2018-02-26,1050.109985,11433400
606,2018-03-05,1072.270020,7965100
607,2018-03-12,1131.359985,11067700
608,2018-03-19,1024.869995,14117200
609,2018-03-26,984.000000,13691800
610,2018-04-02,994.250000,12154200
611,2018-04-09,1015.409973,8110300
612,2018-04-16,1033.920044,9890200
613,2018-04-23,1012.859985,17367100
614,2018-04-30,1007.890015,9034500
615,2018-05-07,1050.270020,8725400
616,2018-05-14,1064.680054,8096200
617,2018-05-21,1066.959961,5698700
618,2018-05-28,1063.079956,10366600
619,2018-06-04,1123.229980,8802200
620,2018-06-11,1131.400024,8252500
621,2018-06-18,1151.000000,10559600
622,2018-06-25,1106.069946,9409800
623,2018-07-02,1106.599976,4503900
624,2018-07-09,1155.369995,7646500
625,2018-07-16,1182.000000,9108500
