,date,price,volume
737,2000-09-04,34.593750,282136800
738,2000-09-11,31.656250,314439400
739,2000-09-18,30.500000,349569200
740,2000-09-25,29.312500,441758600
741,2000-10-02,27.250000,423283200
742,2000-10-09,26.062500,416336400
743,2000-10-16,24.218750,728943800
744,2000-10-23,30.093750,686320600
745,2000-10-30,33.687500,442537200
746,2000-11-06,33.406250,570135000
747,2000-11-13,32.203125,426659800
748,2000-11-20,32.781250,250427200
749,2000-11-27,28.031250,618044800
750,2000-12-04,26.125000,538950600
751,2000-12-11,23.875000,445143800
752,2000-12-18,20.156250,649221800
753,2000-12-25,21.500000,313542200
754,2001-01-01,21.437500,424187000
755,2001-01-08,23.343750,460580000
756,2001-01-15,25.562500,460444200
757,2001-01-22,29.468750,436160600
758,2001-01-29,30.187500,367052200
759,2001-02-05,29.250000,462519400
760,2001-02-12,28.062500,341674600
761,2001-02-19,26.937500,318115000
762,2001-02-26,28.125000,433276200
763,2001-03-05,27.437500,334329400
764,2001-03-12,25.812500,480585000
765,2001-03-19,24.875000,503730600
766,2001-03-26,26.937500,415122400
767,2001-04-02,25.531250,480144200
768,2001-04-09,27.830000,362894600
769,2001-04-16,30.020000,659998200
770,2001-04-23,33.105000,498401800
771,2001-04-30,33.799999,436747200
772,2001-05-07,34.325001,376580200
773,2001-05-14,33.625000,395837600
774,2001-05-21,33.875000,414113800
